ID	COGID	CONCEPT	CONCEPTINSOURCE	DOCULECT	FORM	NOTE	PROTOSET	TOKENS	VALUE	SOURCE	ALIGNMENT	STRUCTURE	COGIDS
759	100	*querer	querer	ProtoTakana	beiʃi	found only in form *biji	57	b   e   i   ʃ   i	beiji		b   e   i   ʃ   i	C 0 0 V 0 0 V 0 0 C 0 0 V	100
760	100	*querer	chistoso	Tacana	biɽi	None	57	b     i   ɽ   i	biři-da puhi		b   -   i   ɽ   i	C 0 0 0 0 V 0 0 C 0 0 V	100
2374	275	*quiabó	que huele a pesado,quiabó	Tacana	kesi	None	249	k   e   s   i	kesi-da		k   e   s   i	C 0 0 V 0 0 C 0 0 V	275
102	60	*quién	quién	Cavinena	aira	None	3	a     i   r   a	aira	Armentia1887	a   -   i   r   a	V 0 0 0 0 V 0 0 C 0 0 V	60
103	60	*quién	quién	EseEjja	aʔja	None	3	a   ʔ     j   a	aʔya		a   ʔ   -   j   a	V 0 0 C 0 0 0 0 C 0 0 V	60
104	60	*quién	qué?,quién?	Huarayo	aja	None	3	a       j   a	aya		a   -   -   j   a	V 0 0 0 0 0 0 C 0 0 V	60
100	60	*quién	quién	ProtoTakana	aʔira	None	3	a   ʔ   i   r   a	aʔira		a   ʔ   i   r   a	V 0 0 C 0 0 V 0 0 C 0 0 V	60
101	60	*quién	quién (trans.)	Tacana	aija	None	3	a     i   j   a	aiya		a   -   i   j   a	V 0 0 0 0 V 0 0 C 0 0 V	60
124	62	*quién	cual	EseEjja	atʃe	None	3	a   t ʃ   e	ače		a   t ʃ   e	V 0 0 C C 0 0 V	62
131	62	*quién	cuál?	Huarayo	atʃe	None	3	a   t ʃ   e	ače		a   t ʃ   e	V 0 0 C C 0 0 V	62
123	62	*quién	who?	Maropa	aj	None	3	a     j	hayse		a   -   j	V 0 0 0 0 C	62
115	62	*quién	quién	ProtoTakana	aʔi	None	3	a   ʔ   i	aʔize		a   ʔ   i	V 0 0 C 0 0 V	62
116	62	*quién	quién	Tacana	a.iðe	None	3	a . i   ð   e	aidhe		a . i   ð   e	V 0 V 0 0 C 0 0 V	62
94	55	*qué?	qué?,como?	Cavinena	ai	None	3	a     i	ai~aʔi		a   -   i	V 0 0 0 0 V	55
95	55	*qué?	qué?,quién?,nada!	EseEjja	ae	None	3	a     e	ae		a   -   e	V 0 0 0 0 V	55
90	55	*qué?	qué?	ProtoTakana	aʔi	None	3	a   ʔ   i	aʔi		a   ʔ   i	V 0 0 C 0 0 V	55
91	55	*qué?	lo que,qué?,qui cosa?,algun	Tacana	ai	concept 'algun' taken from Armentia	3	a     i	ai		a   -   i	V 0 0 0 0 V	55
3463	517	*rallar,raspar	fino,finura	Cavinena	rekʷe	None	369	r   e   k ʷ   e	rekwe-takina	Armentia1887	r   e   k ʷ   e	C 0 0 V 0 0 C 0 0 0 V	517
3464	517	*rallar,raspar	raspar	EseEjja	jekʷe	None	369	j   e   k ʷ   e	yekwe-		j   e   k ʷ   e	C 0 0 V 0 0 C 0 0 0 V	517
3459	517	*rallar,raspar	rallar,raspar	ProtoTakana	ɽekʷe	None	369	ɽ   e   k ʷ   e	řekwe		ɽ   e   k ʷ   e	C 0 0 V 0 0 C 0 0 0 V	517
3460	517	*rallar,raspar	rallar	Tacana	reke	None	369	r   e   k   e	reke-		r   e   k   e	C 0 0 V 0 0 C 0 0 V	517
4566	492	*rama,gajo	arm	Arasa	a	None	484	  a    	éa		-   a   -   -	0 0 V 0 0 0 0	492
4555	492	*rama,gajo	gajo,rama	Cavinena	jaʔa	None	484	j   a   ʔ   a	yaʔa		j   a   ʔ   a	C 0 0 V 0 0 C 0 0 V	492
4565	492	*rama,gajo	human arm	Chama	ja	None	484	j   a    	eyá		j   a   -   -	C 0 0 V 0 0 0 0	492
4559	492	*rama,gajo	brazo,gajo	EseEjja	jaa	None	484	j   a     a	e-yaa		j   a   -   a	C 0 0 V 0 0 0 0 V	492
4563	492	*rama,gajo	rama	Huarayo	ʔa	None	484	    ʔ   a	eʔá		-   -   ʔ   a	0 0 0 0 C 0 0 V	492
4552	492	*rama,gajo	rama,gajo	ProtoTakana	jaʔa	None	484	j   a   ʔ   a	yaʔa		j   a   ʔ   a	C 0 0 V 0 0 C 0 0 V	492
4553	492	*rama,gajo	rama,gajo	Tacana	tʃa	None	484	t ʃ   a    	e-ča		t ʃ   a   -   -	C C 0 0 V 0 0 0 0	492
4420	477	*rana	rana	Cavinena	wawa	None	469	w   a   w   a	wawa		w   a   w   a	C 0 0 V 0 0 C 0 0 V	477
4418	477	*rana	rana	ProtoTakana	wawa	None	469	w   a   w   a	wawa		w   a   w   a	C 0 0 V 0 0 C 0 0 V	477
4419	477	*rana	especie de rana	Tacana	wawa	None	469	w   a   w   a	wawa		w   a   w   a	C 0 0 V 0 0 C 0 0 V	477
980	132	*rana,sapo	rana,sapo	Cavinena	bororo	None	85	b   o   r   o   r   o	bororo		b   o   r   o   r   o	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	132
981	132	*rana,sapo	víbora (yoperojobobo)	EseEjja	boʔo	None	85	b   o   ʔ   o    	boʔo-bakwa		b   o   ʔ   o   -   -	C 0 0 V 0 0 C 0 0 V 0 0 0 0	132
976	132	*rana,sapo	rana,sapo	ProtoTakana	buɽuɽu	None	85	b   u   ɽ   u   ɽ   u	buřuřu		b   u   ɽ   u   ɽ   u	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	132
979	132	*rana,sapo	frog	Reyesano	m.bororo	None	85	m . b   o   r   o   r   o	mbororo		m . b   o   r   o   r   o	C 0 C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	132
977	132	*rana,sapo	especie de sapo	Tacana	bururu	None	85	b   u   r   u   r   u	bururu		b   u   r   u   r   u	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	132
1408	176	*raspar	peluquear	EseEjja	dede	None	134	d   e   d   e	deʔde-		d   e   d   e	C 0 0 V 0 0 C 0 0 V	176
1406	176	*raspar	raspar	ProtoTakana	dede	None	134	d   e   d   e	de-de-		d   e   d   e	C 0 0 V 0 0 C 0 0 V	176
1407	176	*raspar	raspar (con cualquier instrumento sin filo),pelar	Tacana	dede	Concept 'pelar' taken from Armentia	134	d   e   d   e	de-de-		d   e   d   e	C 0 0 V 0 0 C 0 0 V	176
1920	225	*raspar	raspador,rallador	Cavinena	he	None	185	h   e	he-reišoke		h   e	C 0 0 V	225
1923	225	*raspar	raspar (con la uña)	EseEjja	ʃe	None	185	ʃ   e	še-wi		ʃ   e	C 0 0 V	225
1926	225	*raspar	rasguñar,arañar	Huarayo	ʃe	None	185	ʃ   e	še-wi-		ʃ   e	C 0 0 V	225
1917	225	*raspar	raspar	ProtoTakana	ʃe	None	185	ʃ   e	je-(wi)		ʃ   e	C 0 0 V	225
1918	225	*raspar	raspar (con cualq. instrumento filo)	Tacana	ɽe	None	185	ɽ   e	ře-u-		ɽ   e	C 0 0 V	225
3675	400	*rata,ratón	rata,ratón	Cavinena	hite	None	393	h   i   t   e	hite		h   i   t   e	C 0 0 V 0 0 C 0 0 V	400
3672	400	*rata,ratón	rata,ratón	ProtoTakana	site	None	393	s   i   t   e	site		s   i   t   e	C 0 0 V 0 0 C 0 0 V	400
3674	400	*rata,ratón	rat	Reyesano	ðite	None	393	ð   i   t   e	dhite		ð   i   t   e	C 0 0 V 0 0 C 0 0 V	400
3673	400	*rata,ratón	ratón,matapalo	Tacana	site	None	393	s   i   t   e	site		s   i   t   e	C 0 0 V 0 0 C 0 0 V	400
1637	195	*raya	raya	Cavinena	ibabi	None	153	i   b   a   b   i	ibabi		i   b   a   b   i	V 0 0 C 0 0 V 0 0 C 0 0 V	195
1638	195	*raya	raya	EseEjja	ibabi	None	153	i   b   a   b   i	ibabi		i   b   a   b   i	V 0 0 C 0 0 V 0 0 C 0 0 V	195
1639	195	*raya	raya	Huarayo	ibabi	no palatalization!	153	i   b   a   b   i	ibabi		i   b   a   b   i	V 0 0 C 0 0 V 0 0 C 0 0 V	195
1635	195	*raya	raya	ProtoTakana	ibabi	None	153	i   b   a   b   i	ibabi		i   b   a   b   i	V 0 0 C 0 0 V 0 0 C 0 0 V	195
1636	195	*raya	raya	Tacana	ibabi	None	153	i   b   a   b   i	ibabi		i   b   a   b   i	V 0 0 C 0 0 V 0 0 C 0 0 V	195
3996	436	*raíz	raíz	Cavinena	tiri	None	426	t   i   r   i	e-tiri		t   i   r   i	C 0 0 V 0 0 C 0 0 V	436
3994	436	*raíz	raíz	ProtoTakana	tiri	None	426	t   i   r   i	tiri		t   i   r   i	C 0 0 V 0 0 C 0 0 V	436
3995	436	*raíz	papa alargada	Tacana	ti	None	426	t   i    	e-ti		t   i   -   -	C 0 0 V 0 0 0 0	436
2725	309	*recoger	recoger,escoger	Cavinena	mepe	None	288	m   e   p   e	mepe-		m   e   p   e	C 0 0 V 0 0 C 0 0 V	309
2726	309	*recoger	recoger	EseEjja	mepe	None	288	m   e   p   e	mepe-		m   e   p   e	C 0 0 V 0 0 C 0 0 V	309
2724	309	*recoger	recoger	ProtoTakana	mepe	None	288	m   e   p   e	mepe		m   e   p   e	C 0 0 V 0 0 C 0 0 V	309
3973	24	*reflexive suffix	reflexive suffix	Cavinena	ti	None	422	t   i	-ti		t   i	C 0 0 V	24
3974	24	*reflexive suffix	reflexive suffix	EseEjja	ki	None	422	k   i	-ki		k   i	C 0 0 V	24
3971	24	*reflexive suffix	reflexive suffix	ProtoTakana	ti	None	422	t   i	-ti		t   i	C 0 0 V	24
3972	24	*reflexive suffix	reflexive suffix	Tacana	ti	None	422	t   i	-ti		t   i	C 0 0 V	24
3797	418	*remar,batir	balsero	Cavinena	taru	None	408	t   a   r   u	e-taru-kikie	Armentia1887	t   a   r   u	C 0 0 V 0 0 C 0 0 V	418
3792	418	*remar,batir	remar,batir	ProtoTakana	taɽu	None	408	t   a   ɽ   u	tařu		t   a   ɽ   u	C 0 0 V 0 0 C 0 0 V	418
3793	418	*remar,batir	remo	Tacana	taru	None	408	t   a   r   u	e-taru(h)i		t   a   r   u	C 0 0 V 0 0 C 0 0 V	418
1645	196	*remedio	sufrir	Cavinena	idu	None	154	i   d   u	idu-ho-	Armentia1887	i   d   u	V 0 0 C 0 0 V	196
1640	196	*remedio	remedio	ProtoTakana	idu	None	154	i   d   u	idu-		i   d   u	V 0 0 C 0 0 V	196
1641	196	*remedio	remedio	Tacana	idu	None	154	i   d   u	e-idu		i   d   u	V 0 0 C 0 0 V	196
3644	396	*resbaloso,resbalar	resbaloso	Cavinena	heri	None	389	h   e   r   i	heri-da		h   e   r   i	C 0 0 V 0 0 C 0 0 V	396
3641	396	*resbaloso,resbalar	resbaloso,resbalar	ProtoTakana	seri	None	389	s   e   r   i	seri-		s   e   r   i	C 0 0 V 0 0 C 0 0 V	396
3642	396	*resbaloso,resbalar	resbaloso	Tacana	seβi	None	389	s   e   β   i	sevida		s   e   β   i	C 0 0 V 0 0 C 0 0 V	396
2483	284	*resina	bolacha,plancha,resina de goma	Cavinena	madi	None	262	m   a   d   i	e-madi		m   a   d   i	C 0 0 V 0 0 C 0 0 V	284
2488	284	*resina	resina de solimán	EseEjja	mai	None	262	m   a     i	šibe-mai		m   a   -   i	C 0 0 V 0 0 0 0 V	284
2489	284	*resina	goma	Huarayo	maʔi	None	262	m   a   ʔ   i	akwi-maʔí		m   a   ʔ   i	C 0 0 V 0 0 C 0 0 V	284
2481	284	*resina	resina	ProtoTakana	madi	None	262	m   a   d   i	madi		m   a   d   i	C 0 0 V 0 0 C 0 0 V	284
2482	284	*resina	resina	Tacana	madi	None	262	m   a   d   i	e-madi		m   a   d   i	C 0 0 V 0 0 C 0 0 V	284
1031	133	*reír	rire	Arasa	sa	None	90	s   a	esa		s   a	C 0 0 V	133
1028	133	*reír	reirse	EseEjja	sa	None	90	s   a	soa-		s   a	C 0 0 V	133
973	131	*risueño	gozo,gozoso	Cavinena	buri	None	84	b   u   r   i	buri-buri	Armentia1887	b   u   r   i	C 0 0 V 0 0 C 0 0 V	131
968	131	*risueño	risueño	ProtoTakana	buɽi	None	84	b   u   ɽ   i	buři		b   u   ɽ   i	C 0 0 V 0 0 C 0 0 V	131
969	131	*risueño	risueño	Tacana	buri	None	84	b   u   r   i	buri-da		b   u   r   i	C 0 0 V 0 0 C 0 0 V	131
3140	351	*riñón	riñones	Cavinena	pa	None	331	p   a	e-pakaka		p   a	C 0 0 V	351
3138	351	*riñón	riñón	ProtoTakana	pa	None	331	p   a	pa...		p   a	C 0 0 V	351
3139	351	*riñón	riñón	Tacana	pa	None	331	p   a	e-paidhudu		p   a	C 0 0 V	351
1244	153	*robar	thief	Arasa	si	None	111	s   i    	sīpoši	Nordenskiöld1905	s   i   -   -	C 0 0 V 0 0 0 0	153
1235	153	*robar	ladrón	Cavinena	tʃiri	None	111	t ʃ   i   r   i	čiri-pohi		t ʃ   i   r   i	C C 0 0 V 0 0 C 0 0 V	153
1239	153	*robar	ladrón	EseEjja	sii	None	111	s   i     i	sii-poxi		s   i   -   i	C 0 0 V 0 0 0 0 V	153
1241	153	*robar	robar	Huarayo	siʔi	None	111	s   i   ʔ   i	siʔi-po-		s   i   ʔ   i	C 0 0 V 0 0 C 0 0 V	153
1234	153	*robar	steak	Maropa	tʂi	None	111	t ʂ   i    	tri	Heath1883	t ʂ   i   -   -	C C 0 0 V 0 0 0 0	153
1230	153	*robar	robar	ProtoTakana	ʈʂiri	None	111	ʈ ʂ   i   r   i	c̣iri-		ʈ ʂ   i   r   i	C C 0 0 V 0 0 C 0 0 V	153
1231	153	*robar	ladrón	Tacana	ʈʂi	None	111	ʈ ʂ   i    	ci-pu(h)i		ʈ ʂ   i   -   -	C C 0 0 V 0 0 0 0	153
1243	153	*robar	rob	Tiatinahua	si	None	111	s   i    	sikanto	Fast	s   i   -   -	C 0 0 V 0 0 0 0	153
429	64	*rocío,sereno	encuentro de río	Cavinena	ba	None	28	b   a	ba-kakaya	Armentia1887	b   a	C 0 0 V	64
433	64	*rocío,sereno	lago	Huarayo	ba	None	28	b   a  	bačue		b   a   -	C 0 0 V 0 0	64
427	64	*rocío,sereno	rocío,sereno	ProtoTakana	ba	None	28	b   a  	ba...		b   a   -	C 0 0 V 0 0	64
428	64	*rocío,sereno	rocío,sereno	Tacana	ba	cognate?	28	b   a  	ba-hi		b   a   -	C 0 0 V 0 0	64
1995	231	*roll up	roll up	Cavinena	kaka	None	202	k   a   k   a	kaka-		k   a   k   a	C 0 0 V 0 0 C 0 0 V	231
1997	231	*roll up	roll up	EseEjja	xaxa	None	202	x   a   x   a	xaxa-yo-		x   a   x   a	C 0 0 V 0 0 C 0 0 V	231
1994	231	*roll up	roll up	ProtoTakana	kaka	None	202	k   a   k   a	kaka-		k   a   k   a	C 0 0 V 0 0 C 0 0 V	231
2363	272	*río	Río Beni,río	Cavinena	kʷeri	None	246	k ʷ   e   r   i	kweri		k ʷ   e   r   i	C 0 0 0 V 0 0 C 0 0 V	272
2364	272	*río	río	EseEjja	kʷei	None	246	k ʷ   e     i	kwei		k ʷ   e   -   i	C 0 0 0 V 0 0 0 0 V	272
2362	272	*río	río	ProtoTakana	kʷeri	None	246	k ʷ   e   r   i	kweri		k ʷ   e   r   i	C 0 0 0 V 0 0 C 0 0 V	272
740	96	*río arriba	en haut	Arasa	beakʷa	None	55	b   e   a   k ʷ   a	beákua	Nordenskiöld1905	b   e   a   k ʷ   a	C 0 0 V 0 0 V 0 0 C 0 0 0 V	96
738	96	*río arriba	río arriba	EseEjja	beakʷa	None	55	b   e   a   k ʷ   a	beakwa~biakwa		b   e   a   k ʷ   a	C 0 0 V 0 0 V 0 0 C 0 0 0 V	96
739	96	*río arriba	arriba del río	Huarayo	beakʷa	None	55	b   e   a   k ʷ   a	beakwa,beakwa-ena		b   e   a   k ʷ   a	C 0 0 V 0 0 V 0 0 C 0 0 0 V	96
736	96	*río arriba	río arriba	ProtoTakana	beakʷa	None	55	b   e   a   k ʷ   a	beakwa		b   e   a   k ʷ   a	C 0 0 V 0 0 V 0 0 C 0 0 0 V	96
737	96	*río arriba	arriba (río arriba)	Tacana	biakʷa	None	55	b   i   a   k ʷ   a	biakwa-wa		b   i   a   k ʷ   a	C 0 0 V 0 0 V 0 0 C 0 0 0 V	96
741	96	*río arriba	above	Tiatinahua	biakʷa	None	55	b   i   a   k ʷ   a	biäkwa	Fast	b   i   a   k ʷ   a	C 0 0 V 0 0 V 0 0 C 0 0 0 V	96
4320	465	*sabañon	sabañon	Cavinena	watʃi	None	455	w   a   t ʃ   i	wači-bihi		w   a   t ʃ   i	C 0 0 V 0 0 C C 0 0 V	465
4318	465	*sabañon	sabañon	ProtoTakana	waʈʂi	None	455	w   a   ʈ ʂ   i	wac̣i		w   a   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	465
4319	465	*sabañon	sabañon	Tacana	waʈʂi	None	455	w   a   ʈ ʂ   i	waci-hařa		w   a   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	465
411	88	*saber	saber	Cavinena	baβe	None	27	b   a   β   e  	bawe-		b   a   β   e   -	C 0 0 V 0 0 C 0 0 V 0 0	88
417	88	*saber	acordarse	EseEjja	bawe	None	27	b   a   w   e  	xa-bawe-xa-ki-		b   a   w   e   -	C 0 0 V 0 0 C 0 0 V 0 0	88
408	88	*saber	saber	ProtoTakana	bawei	None	27	b   a   w   e   i	bawei		b   a   w   e   i	C 0 0 V 0 0 C 0 0 V 0 0 V	88
409	88	*saber	enseñar	Tacana	baβe	None	27	b   a   β   e  	bawe-cua-,bue-cua-		b   a   β   e   -	C 0 0 V 0 0 C 0 0 V 0 0	88
418	88	*saber	know	Tiatinahua	bawi	None	27	b   a   w     i	habawikaña	Fast	b   a   w   -   i	C 0 0 V 0 0 C 0 0 0 0 V	88
2078	242	*sacar,comprar	comprar,sacar	Cavinena	kemi	None	213	k   e   m   i	kemi-		k   e   m   i	C 0 0 V 0 0 C 0 0 V	242
2072	242	*sacar,comprar	sacar,comprar	ProtoTakana	kemi	None	213	k   e   m   i	kemi		k   e   m   i	C 0 0 V 0 0 C 0 0 V	242
2073	242	*sacar,comprar	sacar	Tacana	hemi	None	213	h   e   m   i	hemi-		h   e   m   i	C 0 0 V 0 0 C 0 0 V	242
652	82	*sal	sal	Cavinena	bano	None	48	b   a   n   o	bano		b   a   n   o	C 0 0 V 0 0 C 0 0 V	82
651	82	*sal	salt	Maropa	banu	None	48	b   a   n   u	banu	Heath1883	b   a   n   u	C 0 0 V 0 0 C 0 0 V	82
647	82	*sal	sal	ProtoTakana	banu	None	48	b   a   n   u	banu		b   a   n   u	C 0 0 V 0 0 C 0 0 V	82
650	82	*sal	salt	Reyesano	m.bano	None	48	m . b   a   n   o	mbano		m . b   a   n   o	C 0 C 0 0 V 0 0 C 0 0 V	82
648	82	*sal	salado	Tacana	banu	None	48	b   a   n   u	banu-pace-da	Armentia1887	b   a   n   u	C 0 0 V 0 0 C 0 0 V	82
2404	278	*salir,llegar	salir,llegar,parir	Cavinena	kʷina	Concepts 'llegar,parir' taken from Armentia	253	k ʷ   i   n   a	kwina-na-		k ʷ   i   n   a	C 0 0 0 V 0 0 C 0 0 V	278
2403	278	*salir,llegar	from which sprang	Guariza	kina	None	253	k   i   n   a	zacuinagigi		k   i   n   a	C 0 0 V 0 0 C 0 0 V	278
2399	278	*salir,llegar	salir	ProtoTakana	kʷina	None	253	k ʷ   i   n   a	kwina		k ʷ   i   n   a	C 0 0 0 V 0 0 C 0 0 V	278
2400	278	*salir,llegar	salir	Tacana	kʷina	None	253	k ʷ   i   n   a	kwina-na-		k ʷ   i   n   a	C 0 0 0 V 0 0 C 0 0 V	278
4640	497	*sancochar	sancochar	Cavinena	sapa	None	491	s   a   p   a	sapa-		s   a   p   a	C 0 0 V 0 0 C 0 0 V	497
4638	497	*sancochar	sancochar	ProtoTakana	zapa	None	491	z   a   p   a	zapa		z   a   p   a	C 0 0 V 0 0 C 0 0 V	497
4639	497	*sancochar	sancochar	Tacana	ðapa	None	491	ð   a   p   a	dhapa-		ð   a   p   a	C 0 0 V 0 0 C 0 0 V	497
227	36	*sangre	sangre	Cavinena	ami	None	11	a   m   i	ami		a   m   i	V 0 0 C 0 0 V	36
226	36	*sangre	blood	Maropa	ami	None	11	a   m   i	ami	Armentia1887	a   m   i	V 0 0 C 0 0 V	36
219	36	*sangre	sangre	ProtoTakana	ami	None	11	a   m   i	ami		a   m   i	V 0 0 C 0 0 V	36
225	36	*sangre	blood	Reyesano	ami	None	11	a   m   i	ami		a   m   i	V 0 0 C 0 0 V	36
220	36	*sangre	sangre	Tacana	ami	None	11	a   m   i	ami		a   m   i	V 0 0 C 0 0 V	36
4258	458	*sardina	sardina	Cavinena	omiha	None	449	o   m   i   h   a	omiha		o   m   i   h   a	V 0 0 C 0 0 V 0 0 C 0 0 V	458
4256	458	*sardina	sardina	ProtoTakana	umiʃa	None	449	u   m   i   ʃ   a	umija		u   m   i   ʃ   a	V 0 0 C 0 0 V 0 0 C 0 0 V	458
4257	458	*sardina	mamoré (pez)	Tacana	umiɽa	None	449	u   m   i   ɽ   a	umiřa-pa		u   m   i   ɽ   a	V 0 0 C 0 0 V 0 0 C 0 0 V	458
3598	391	*sarna	sarna	EseEjja	hai	None	383	h   a     i    	e-hai		h   a   -   i   -   -	C 0 0 V 0 0 0 0 V 0 0 0 0	391
3596	391	*sarna	sarna	ProtoTakana	saɽiɽi	None	383	s   a   ɽ   i   ɽ   i	sařiři		s   a   ɽ   i   ɽ   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	391
3597	391	*sarna	cosquilloso,dentera	Tacana	sariri	None	383	s   a   r   i   r   i	sariri-da		s   a   r   i   r   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	391
2517	289	*saya,majo	pitauá (palmera)	Araona	majo	None	268	m   a   j   o	majo		m   a   j   o	C 0 0 V 0 0 C 0 0 V	289
2518	289	*saya,majo	majo (palmera)	Cavinena	mako	None	268	m   a   k   o	mako		m   a   k   o	C 0 0 V 0 0 C 0 0 V	289
2515	289	*saya,majo	saya,majo	ProtoTakana	maku	None	268	m   a   k   u	maku		m   a   k   u	C 0 0 V 0 0 C 0 0 V	289
2516	289	*saya,majo	saya, palma de cuyo fruto se saca un aceite muy bueno	Tacana	mahu	None	268	m   a   h   u	mahu	Armentia1887	m   a   h   u	C 0 0 V 0 0 C 0 0 V	289
2816	323	*seco	dry season	Maropa	muri	None	299	m   u   r   i	murími		m   u   r   i	C 0 0 V 0 0 C 0 0 V	323
2813	323	*seco	seco	ProtoTakana	muɽi	None	299	m   u   ɽ   i	muři		m   u   ɽ   i	C 0 0 V 0 0 C 0 0 V	323
2815	323	*seco	dry	Reyesano	mori	None	299	m   o   r   i	mori-me		m   o   r   i	C 0 0 V 0 0 C 0 0 V	323
2814	323	*seco	seco	Tacana	muri	None	299	m   u   r   i	muri-da		m   u   r   i	C 0 0 V 0 0 C 0 0 V	323
635	80	*sembrar	punzón,palo para sembrar	Cavinena	bana	None	45	b   a   n   a	e-bana-takwi		b   a   n   a	C 0 0 V 0 0 C 0 0 V	80
636	80	*sembrar	sembrar	EseEjja	bana	None	45	b   a   n   a	bana-		b   a   n   a	C 0 0 V 0 0 C 0 0 V	80
637	80	*sembrar	sembrar	Huarayo	bana	None	45	b   a   n   a	bana-		b   a   n   a	C 0 0 V 0 0 C 0 0 V	80
633	80	*sembrar	sembrar	ProtoTakana	bana	None	45	b   a   n   a	bana-		b   a   n   a	C 0 0 V 0 0 C 0 0 V	80
634	80	*sembrar	sembrar	Tacana	bana	None	45	b   a   n   a	bana-		b   a   n   a	C 0 0 V 0 0 C 0 0 V	80
4233	454	*silbar	silbar	Cavinena	oi	None	445	o   i	owi		o   i	V 0 0 V	454
4234	454	*silbar	silbar	Huarayo	ui	None	445	u   i	uoi-		u   i	V 0 0 V	454
4231	454	*silbar	silbar	ProtoTakana	ui	None	445	u   i	ui-		u   i	V 0 0 V	454
4232	454	*silbar	silbar	Tacana	e	None	445	  e	we		-   e	0 0 V	454
3752	409	*silencio	encalmarse	Cavinena	taki	None	402	t   a   k   i	taki-ki	Armentia1887	t   a   k   i	C 0 0 V 0 0 C 0 0 V	409
3753	409	*silencio	mudo	EseEjja	kahi	None	402	k   a   h   i	kea-kahi		k   a   h   i	C 0 0 V 0 0 C 0 0 V	409
3750	409	*silencio	silencio	ProtoTakana	taki	None	402	t   a   k   i	taki		t   a   k   i	C 0 0 V 0 0 C 0 0 V	409
3751	409	*silencio	triste,silencio,miedo,cosa imponente	Tacana	tahi	Concepts 'miedo,cosa imponente' taken from Armentia	402	t   a   h   i	tahi-da		t   a   h   i	C 0 0 V 0 0 C 0 0 V	409
2910	333	*sobaco	sobaco	EseEjja	nakʷiʃi	None	306	n   a   k ʷ   i   ʃ   i	e-nakwiši		n   a   k ʷ   i   ʃ   i	C 0 0 V 0 0 C 0 0 0 V 0 0 C 0 0 V	333
2908	333	*sobaco	sobaco	ProtoTakana	nakʷiʃi	None	306	n   a   k ʷ   i   ʃ   i	nakwiji		n   a   k ʷ   i   ʃ   i	C 0 0 V 0 0 C 0 0 0 V 0 0 C 0 0 V	333
2909	333	*sobaco	sobaco	Tacana	nukiɽi	different root?	306	n   u   k   i   ɽ   i	e-nukiři		n   u   k   i   ɽ   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	333
4165	455	*sobrino,sobrina	sobrina (la mujer dice)	Cavinena	okʷa	None	441	o   k ʷ   a	okwa		o   k ʷ   a	V 0 0 C 0 0 0 V	455
4163	455	*sobrino,sobrina	sobrino,sobrina	ProtoTakana	ukʷa	None	441	u   k ʷ   a	ukwa		u   k ʷ   a	V 0 0 C 0 0 0 V	455
4164	455	*sobrino,sobrina	sobrino (hijo de hermana de padre)	Tacana	ukʷa	None	441	u   k ʷ   a	ukwa		u   k ʷ   a	V 0 0 C 0 0 0 V	455
950	119	*sobrino/a	sobrina	Cavinena	bo	None	79	b   o	e-bo-ke		b   o	C 0 0 V	119
951	119	*sobrino/a	sobrino	EseEjja	bo	None	79	b   o	bo-e		b   o	C 0 0 V	119
948	119	*sobrino/a	sobrino/a	ProtoTakana	bu	None	79	b   u	bu		b   u	C 0 0 V	119
949	119	*sobrino/a	sobrino/a (hijo/a de hermano de madre)	Tacana	bu	None	79	b   u	bu-i		b   u	C 0 0 V	119
1726	5	*sol	sol	Araona	ɽeti	None	160	ɽ   e   t   i	izeti		ɽ   e   t   i	C 0 0 V 0 0 C 0 0 V	5
1727	5	*sol	sol	Cavinena	heti	None	160	h   e   t   i	iheti		h   e   t   i	C 0 0 V 0 0 C 0 0 V	5
1731	5	*sol	sol	EseEjja	ʃeki	None	160	ʃ   e   k   i	e-šeki		ʃ   e   k   i	C 0 0 V 0 0 C 0 0 V	5
1734	5	*sol	sol	Huarayo	ʃeti	None	160	ʃ   e   t   i	e-šeti		ʃ   e   t   i	C 0 0 V 0 0 C 0 0 V	5
1724	5	*sol	sun	Maropa	tʃeti	/iccheti/ from Cardús, /isxeti/ from Heath	160	t ʃ   e   t   i	ichetti,isxeti	Cardús1886 Heath1883	t ʃ   e   t   i	C C 0 0 V 0 0 C 0 0 V	5
1715	5	*sol	sol	ProtoTakana	ʃeti	*(i)je+ti1?	160	ʃ   e   t   i	(i)je-ti		ʃ   e   t   i	C 0 0 V 0 0 C 0 0 V	5
1723	5	*sol	sun	Reyesano	ʃeti	None	160	ʃ   e   t   i	išeti		ʃ   e   t   i	C 0 0 V 0 0 C 0 0 V	5
1725	5	*sol	sole	Sapibokona	seti	None	160	s   e   t   i	iseti		s   e   t   i	C 0 0 V 0 0 C 0 0 V	5
