# Wordlist

# DATA
ID	DOCULECT	CONCEPT_NAME	CONCEPT	TOKENS	FORM	COGID	ALIGNMENT
6414	Sharanawa	root	ROOT	t a p o n	tapon	386	t a p o n
6408	ShipiboKonibo	root	ROOT	t a p o ~	tapṍ	386	t a p o ~
6420	Yawanawa	root	ROOT	t a p u n	tapun	386	t a p u n
#
4658	Amawaka	rotten	ROTTEN	p a j o	payo	253	p a j o
4657	Kapanawa	rotten	ROTTEN	p a j o	payo	253	p a j o
4660	Katukina	rotten	ROTTEN	p a j u	payu	253	p a j u
4659	Marinawa	rotten	ROTTEN	p a j o	páyókoa	253	p a j o
4655	Proto-Panoan	rotten	ROTTEN	p a j o	payo	253	p a j o
4661	Sharanawa	rotten	ROTTEN	p a j o	payokoa	253	p a j o
4656	ShipiboKonibo	rotten	ROTTEN	p a j o	payo	253	p a j o
4663	Kakataibo	rotten	ROTTEN	p ɨ i	pɨi	254	p ɨ - i
#
6876	Kakataibo	to row	ROW	i n a	ina-	429	- i n a
6878	Kapanawa	to row	ROW	w i n a	wina-	429	w i n a
6879	Mayoruna	to row	ROW	u ŋ.k a	uŋˈka	429	- u ŋ.k a
6875	Proto-Panoan	to row	ROW	w i rⁿ a	wi[n]a-	429	w i rⁿ a
6877	ShipiboKonibo	to row	ROW	w i n a	wina-	429	w i n a
#
443	Chaninawa	to run	RUN	i tʃ o	itʃoi	182	- i - tʃ o
438	Kakataibo	to run	RUN	ʔ i s t o	ʔistṍ	182	ʔ i s t o
440	Kapanawa	to run	RUN	ʔ i ʃ t o	ʔiʃto-	182	ʔ i ʃ t o
447	Kaxinawa	to run	RUN	i ʃ tʃ u	iʃtʃu	182	- i ʃ tʃ u
448	Marinawa	to run	RUN	i tʃ o	itʃo-	182	- i - tʃ o
437	Proto-Panoan	to run	RUN	ʔ i s t o	ʔisto-	182	ʔ i s t o
446	Shanenawa	to run	RUN	i tʃ u	itʃu	182	- i - tʃ u
444	Sharanawa	to run	RUN	i tʃ o	itʃoi	182	- i - tʃ o
439	ShipiboKonibo	to run	RUN	ʔ i ʃ t o	ʔiʃto-	182	ʔ i ʃ t o
442	Yaminawa	to run	RUN	i tʃ o	itʃo-	182	- i - tʃ o
449	Yawanawa	to run	RUN	i tʃ u	itʃu-	182	- i - tʃ u
725	Chakobo	to run	RUN	h a β a	haβa-	370	h a β a -
722	Kakataibo	to run	RUN	a β a	aβá-	370	- a β a -
724	Kapanawa	to run	RUN	h a β a	haβá	370	h a β a -
728	Kaxinawa	to run	RUN	h a b a	habá-	370	h a b a -
729	Korubo	to run	RUN	a β a t	aβat-	370	- a β a t
730	Matis	to run	RUN	a b a d	abad-kin	370	- a b a d
721	Proto-Panoan	to run	RUN	h a β a t	haβa[t]-	370	h a β a t
726	Sharanawa	to run	RUN	a ɸ a	aɸai	370	- a ɸ a -
723	ShipiboKonibo	to run	RUN	h a β a	haβá-	370	h a β a -
6441	Amawaka	to run	RUN	t a r a ~	tarã-_I	388	t a r a ~
6433	Kakataibo	to run	RUN	t a r a ~	tarã́	388	t a r a ~
6435	Kapanawa	to run	RUN	t a r a n	tarán	388	t a r a n
6442	Kaxinawa	to run	RUN	t a d a ~	tadã-	388	t a d a ~
6443	Marinawa	to run	RUN	t a r a ~	tárã-	388	t a r a ~
6444	Mayoruna	to run	RUN	t a d a n	tadanka	388	t a d a n
6432	Proto-Panoan	to run	RUN	t a ɽ a rⁿ	taɽá[n]-	388	t a ɽ a rⁿ
6437	Sharanawa	to run	RUN	t a r a	tarai	388	t a r a -
6434	ShipiboKonibo	to run	RUN	t a r a ~	tarã́-	388	t a r a ~
6436	Yaminawa	to run	RUN	t a r a	tara	388	t a r a -
#
6464	Amawaka	salt	SALT	t a ʃ i	taʃiI	391	t a ʃ i
6461	Kakataibo	salt	SALT	t a ʃ i	taʃi	391	t a ʃ i
6463	Kapanawa	salt	SALT	t a ʃ i	taʃi	391	t a ʃ i
6465	Kaxinawa	salt	SALT	t a ʃ i	taʃi	391	t a ʃ i
6466	Marinawa	salt	SALT	t a ʃ i	taʃi	391	t a ʃ i
6460	Proto-Panoan	salt	SALT	t a ʃ i	taʃi	391	t a ʃ i
6462	ShipiboKonibo	salt	SALT	t a ʃ i	taʃi	391	t a ʃ i
#
5319	Amawaka	same, of the same way, also	SAME	r i w i	-riwi_I	301	r i - w i
5314	Chakobo	same, of the same way, also	SAME	r i	ri	301	r i - - -
5306	Kakataibo	same, of the same way, also	SAME	r i β i	-riβi	301	r i - β i
5309	Kapanawa	same, of the same way, also	SAME	r i ʔ β i	-riʔβi	301	r i ʔ β i
5320	Kaxinawa	same, of the same way, also	SAME	d i	-di	301	d i - - -
5323	Korubo	same, of the same way, also	SAME	ɬ i β i	aβi_βiɬiβi	301	ɬ i - β i
5322	Marinawa	same, of the same way, also	SAME	r i ɸ i	-riɸi	301	r i - ɸ i
5310	Marubo	same, of the same way, also	SAME	r i v i	riví	301	r i - v i
5325	Mayoruna	same, of the same way, also	SAME	d i	aucbidi	301	d i - - -
5305	Proto-Panoan	same, of the same way, also	SAME	ɽ i ʔ β i	-ɽiʔβi	301	ɽ i ʔ β i
5307	ShipiboKonibo	same, of the same way, also	SAME	r i β i	-riβi	301	r i - β i
5316	Yaminawa	same, of the same way, also	SAME	r i	-ri	301	r i - - -
#
3333	Chakobo	sand	SAND	m a ʃ ɨ	ˈmaʃɨ	144	m a ʃ ɨ
3338	Chaninawa	sand	SAND	b a ʃ i	baʃi	144	b a ʃ i
3329	Kakataibo	sand	SAND	m a s i	masi	144	m a s i
3331	Kapanawa	sand	SAND	m a ʃ i	maʃi	144	m a ʃ i
3340	Katukina	sand	SAND	m a ʃ i	maˈʃiʔ	144	m a ʃ i
3335	Kaxarari	sand	SAND	m a ʃ i	hɨnɨmaˈʃi	144	m a ʃ i
3342	Kaxinawa	sand	SAND	m a ʃ i	maʃi	144	m a ʃ i
3332	Marubo	sand	SAND	m a ʃ i	ˈmaʃi	144	m a ʃ i
3344	Matis	sand	SAND	m a s i	masi	144	m a s i
3345	Mayoruna	sand	SAND	m a s i	maˈsi	144	m a s i
3341	Poyanawa	sand	SAND	b a ʃ i	baʃi	144	b a ʃ i
3328	Proto-Panoan	sand	SAND	m a s i	masi	144	m a s i
3339	Shanenawa	sand	SAND	m a ʂ i	maʂi	144	m a ʂ i
3330	ShipiboKonibo	sand	SAND	m a ʃ i	maʃi	144	m a ʃ i
3336	Yaminawa	sand	SAND	m a ʃ i	maʃi	144	m a ʃ i
3343	Yawanawa	sand	SAND	m a ʃ i	maʃi	144	m a ʃ i
#
4308	Kaxarari	to say, to speak	SAY	ɦ ɯ i	ɦɯjaˈɦi	225	ɦ ɯ i
7132	Amawaka	to say, to speak	SAY	j o ʔ i	yoʔi-_I	450	j o ʔ i
7123	Kakataibo	to say, to speak	SAY	ɲ ɔ i	ñɔi-	450	ɲ ɔ - i
7125	Kapanawa	to say, to speak	SAY	j o ʔ i	yoʔi-	450	j o ʔ i
7133	Kaxinawa	to say, to speak	SAY	j u i	yui-	450	j u - i
7136	Korubo	to say, to speak	SAY	tʃ u i	tʃui-	450	tʃ u - i
7134	Marinawa	to say, to speak	SAY	j o i	yóí	450	j o - i
7126	Marubo	to say, to speak	SAY	j u w a	yuˈwãã	450	j u w a
7137	Matis	to say, to speak	SAY	ʈʂ u i	tʂuikin	450	ʈʂ u - i
7138	Mayoruna	to say, to speak	SAY	tʃ u i	tʃui	450	tʃ u - i
7122	Proto-Panoan	to say, to speak	SAY	j o ʔ i	yoʔi-	450	j o ʔ i
7131	Shanenawa	to say, to speak	SAY	j u	yu	450	j u - -
7129	Sharanawa	to say, to speak	SAY	j o i	yoi	450	j o - i
7124	ShipiboKonibo	to say, to speak	SAY	j o i	yoi-	450	j o - i
7128	Yaminawa	to say, to speak	SAY	j o i	yoi-	450	j o - i
7135	Yawanawa	to say, to speak	SAY	j u i	iui	450	j u - i
#
2125	Chakobo	to see, to look	SEE	h i s	hisná	49	h i s
2124	Kapanawa	to see, to look	SEE	h i s	his-	49	h i s
2127	Kaxinawa	to see, to look	SEE	i s	-is-	49	- i s
2128	Marinawa	to see, to look	SEE	i s	ismai	49	- i s
2131	Mayoruna	to see, to look	SEE	i s	is	49	- i s
2121	Proto-Panoan	to see, to look	SEE	h i s	his-	49	h i s
2123	ShipiboKonibo	to see, to look	SEE	h i s	his-	49	h i s
#
2034	Amawaka	seed	SEED	h ɨ x ɨ	hɨxɨ́_I	42	h ɨ x ɨ
2025	Chakobo	seed	SEED	h ɨ ʂ ɨ	ˈhɨʂɨ	42	h ɨ ʂ ɨ
2027	Chaninawa	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2021	Kakataibo	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2032	Katukina	seed	SEED	h ɨ ʂ ɨ	hɨʂɨ	42	h ɨ ʂ ɨ
2035	Kaxinawa	seed	SEED	h ɨ ʂ ɨ	hɨʂɨ	42	h ɨ ʂ ɨ
2036	Marinawa	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2024	Marubo	seed	SEED	ɨ ʃ ɨ	ɨˈʃɨ	42	- ɨ ʃ ɨ
2039	Matis	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2040	Mayoruna	seed	SEED	ɨ ʂ ɨ	ɨˈʂɨ.	42	- ɨ ʂ ɨ
2033	Poyanawa	seed	SEED	ɨ h ɨ	ɨhɨ	42	- ɨ h ɨ
2020	Proto-Panoan	seed	SEED	h ɨ ʂ ɨ	hɨʂɨ	42	h ɨ ʂ ɨ
2031	Shanenawa	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2029	Sharanawa	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2023	ShipiboKonibo	seed	SEED	h ɨ ʂ ɨ	ʔia_hɨʂɨ	42	h ɨ ʂ ɨ
2026	Yaminawa	seed	SEED	ɨ ʂ ɨ	ɨʂɨ	42	- ɨ ʂ ɨ
2037	Yawanawa	seed	SEED	ɨ ʃ ɨ	ɨʃɨ	42	- ɨ ʃ ɨ
#
1769	Chakobo	to catch, to graph with one's hand	SEIZE	ts o m i	tsomi	20	ts o m i
1772	Kaxinawa	to catch, to graph with one's hand	SEIZE	ts u m a	tsuma-	20	ts u m a
1773	Marinawa	to catch, to graph with one's hand	SEIZE	ts o m a	tsoma	20	ts o m a
1766	Proto-Panoan	to catch, to graph with one's hand	SEIZE	ts o m a	tsoma-	20	ts o m a
1770	Sharanawa	to catch, to graph with one's hand	SEIZE	ts o m a	tsomai	20	ts o m a
1767	ShipiboKonibo	to catch, to graph with one's hand	SEIZE	ts o m a	tsoma-	20	ts o m a
#
2657	Amawaka	to sew	SEW	k ɨ ʂ ɨ	kɨʂɨ-_I	86	k ɨ - ʂ ɨ
2653	Chakobo	to sew	SEW	k ɨ ʂ	kɨʂ	86	k ɨ - ʂ -
2649	Kakataibo	to sew	SEW	k ɨ ʂ ɨ	kɨʂɨ-	86	k ɨ - ʂ ɨ
2651	Kapanawa	to sew	SEW	k ɨ ʔ ʂ ɨ	kɨʔʂɨ-	86	k ɨ ʔ ʂ ɨ
2658	Kaxinawa	to sew	SEW	k ɨ ʂ ɨ	kɨʂɨ-	86	k ɨ - ʂ ɨ
2659	Marinawa	to sew	SEW	k ɨ ʂ ɨ	ikɨʂɨ	86	k ɨ - ʂ ɨ
2648	Proto-Panoan	to sew	SEW	k ɨ ʔ ʂ ɨ	kɨʔʂɨ-	86	k ɨ ʔ ʂ ɨ
2655	Sharanawa	to sew	SEW	k ɨ ʂ ɨ	ikɨʂɨi	86	k ɨ - ʂ ɨ
2650	ShipiboKonibo	to sew	SEW	k ɨ ʂ ɨ	kɨʂɨ-	86	k ɨ - ʂ ɨ
2654	Yaminawa	to sew	SEW	k i ʃ i	kiʃi	86	k i - ʃ i
2660	Yawanawa	to sew	SEW	ʂ ɨ	ʂɨua	86	- - - ʂ ɨ
#
681	Amawaka	shade	SHADE	ʔ o t a	ʔóta	337	ʔ o t a
676	Kakataibo	shade	SHADE	ʔ o t a	ʔotanɔɔ	337	ʔ o t a
678	Kapanawa	shade	SHADE	ʔ o t a	ʔota	337	ʔ o t a
683	Kaxinawa	shade	SHADE	u t a	uta-	337	- u t a
684	Marinawa	shade	SHADE	o t a	ótãnitóka	337	- o t a
4367	Poyanawa	shade	SHADE	u d i	ũdi	337	- u d i
675	Proto-Panoan	shade	SHADE	ʔ o t a	ʔota	337	ʔ o t a
679	Sharanawa	shade	SHADE	o t a	otai	337	- o t a
677	ShipiboKonibo	shade	SHADE	ʔ o t a	ʔota	337	ʔ o t a
936	Marubo	shade	SHADE	v a k i ʂ i	vakiʂi	469	v a - k i ʂ i
7243	Marubo	shade	SHADE	j o r a	ˈyora	460	j o r a
7257	Yawanawa	shade	SHADE	j u ɾ a	iuɾa	460	j u ɾ a
#
6614	Amawaka	shotgun	SHOTGUN	t o	tooʔáti	404	t o
6608	Chakobo	shotgun	SHOTGUN	t o	tootí	404	t o
6606	Kapanawa	shotgun	SHOTGUN	t o	tooʔaʔti	404	t o
6616	Marinawa	shotgun	SHOTGUN	t o	tówɨtí	404	t o
6617	Matis	shotgun	SHOTGUN	t o	tonkate	404	t o
6618	Mayoruna	shotgun	SHOTGUN	t o	tonka	404	t o
6603	Proto-Panoan	shotgun	SHOTGUN	t o	to...	404	t o
6612	Sharanawa	shotgun	SHOTGUN	t o	towɨti	404	t o
6604	ShipiboKonibo	shotgun	SHOTGUN	t o	tóoati	404	t o
6609	Yaminawa	shotgun	SHOTGUN	t o	too-ak-i	404	t o
#
3251	Amawaka	shrimp	SHRIMP	m a p i	mapi_I	137	m a p i
3248	Kapanawa	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3252	Kaxinawa	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3253	Marinawa	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3247	Marubo	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3255	Matis	shrimp	SHRIMP	m a p i	mapiʂo	137	m a p i
3245	Proto-Panoan	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3249	Sharanawa	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3246	ShipiboKonibo	shrimp	SHRIMP	m a p i	mapi	137	m a p i
3254	Yawanawa	shrimp	SHRIMP	m a p i	mapi	137	m a p i
#
1693	Amawaka	to sit	SIT	ts a ʔ o	tsaʔo-	12	ts a ʔ o -
1687	Chakobo	to sit	SIT	ts a ʔ o	tsaʔo-	12	ts a ʔ o -
1689	Chaninawa	to sit	SIT	ts a o	tsao-	12	ts a - o -
1680	Kakataibo	to sit	SIT	ts o o t	tsoot	12	ts o - o t
1684	Kapanawa	to sit	SIT	ts a ʔ o	tsaʔó-	12	ts a ʔ o -
1695	Kaxinawa	to sit	SIT	ts a u	tsau-	12	ts a - u -
1699	Korubo	to sit	SIT	ts a t	tsat	12	ts a - - t
1697	Marinawa	to sit	SIT	ts a o	tsáo-	12	ts a - o -
1686	Marubo	to sit	SIT	ts a o	tsao-	12	ts a - o -
1700	Matis	to sit	SIT	ts a d	tsad	12	ts a - - d
1701	Mayoruna	to sit	SIT	ts a d	tsad	12	ts a - - d
1679	Proto-Panoan	to sit	SIT	ts a ʔ o t	tsaʔo[t]-	12	ts a ʔ o t
1692	Shanenawa	to sit	SIT	ts a o	tsaw	12	ts a - o -
1690	Sharanawa	to sit	SIT	ts a o	tsaoi	12	ts a - o -
1682	ShipiboKonibo	to sit	SIT	ts a o	tsaóti	12	ts a - o -
1688	Yaminawa	to sit	SIT	ts a o	tsao	12	ts a - o -
1698	Yawanawa	to sit	SIT	ts a u	tsau	12	ts a - u -
#
3687	Amawaka	sky	SKY	n a i	naí_I	175	n a i -
3676	Chakobo	sky	SKY	n a i	naipa	175	n a i -
3682	Chaninawa	sky	SKY	d a i	dai	175	d a i -
3672	Kakataibo	sky	SKY	n a i	naí	175	n a i -
3674	Kapanawa	sky	SKY	n a i	naí	175	n a i -
3686	Katukina	sky	SKY	n a i	nai	175	n a i -
3679	Kaxarari	sky	SKY	n a i tʃ	naiˈtʃi	175	n a i tʃ
3688	Kaxinawa	sky	SKY	n a i	nai	175	n a i -
3689	Marinawa	sky	SKY	n a i	nai	175	n a i -
3675	Marubo	sky	SKY	n a i	ˈnai	175	n a i -
3671	Proto-Panoan	sky	SKY	n a i ɽ	naiɽ	175	n a i ɽ
3685	Shanenawa	sky	SKY	n a i	nai	175	n a i -
3683	Sharanawa	sky	SKY	n a i	nai	175	n a i -
3673	ShipiboKonibo	sky	SKY	n a i	naí	175	n a i -
3680	Yaminawa	sky	SKY	n a i	nai	175	n a i -
3690	Yawanawa	sky	SKY	n a i	nai	175	n a i -
#
642	Amawaka	to sleep	SLEEP	ʔ o x a	ʔoxaʔí	314	ʔ o x a
633	Chakobo	to sleep	SLEEP	ʔ o ʂ a	ʔoʂa-	314	ʔ o ʂ a
636	Chaninawa	to sleep	SLEEP	o ʂ a	oʂai	314	- o ʂ a
628	Kakataibo	to sleep	SLEEP	ʔ u ʂ	ʔuʂ-ti	314	ʔ u ʂ -
631	Kapanawa	to sleep	SLEEP	ʔ o ʂ a	ʔoʂa-	314	ʔ o ʂ a
640	Katukina	to sleep	SLEEP	u ʃ a	uʃa-ai	314	- u ʃ a
634	Kaxarari	to sleep	SLEEP	u ʃ a	uʃa	314	- u ʃ a
644	Kaxinawa	to sleep	SLEEP	u ʂ a	uʂa-	314	- u ʂ a
647	Korubo	to sleep	SLEEP	u ʃ	uʃ	314	- u ʃ -
645	Marinawa	to sleep	SLEEP	o ʂ a	óʂá	314	- o ʂ a
632	Marubo	to sleep	SLEEP	u ʃ a	ˈuʃai	314	- u ʃ a
648	Matis	to sleep	SLEEP	u ʂ	uʂ	314	- u ʂ -
649	Mayoruna	to sleep	SLEEP	u ʂ	uʂ	314	- u ʂ -
641	Poyanawa	to sleep	SLEEP	u h a	a_ãdiuha	314	- u h a
627	Proto-Panoan	to sleep	SLEEP	ʔ o ʂ a	ʔoʂ[a]-	314	ʔ o ʂ a
639	Shanenawa	to sleep	SLEEP	u ʂ a	uʂa	314	- u ʂ a
637	Sharanawa	to sleep	SLEEP	o ʂ a	oʂai	314	- o ʂ a
630	ShipiboKonibo	to sleep	SLEEP	ʔ o ʂ a	ʔoʂa-	314	ʔ o ʂ a
635	Yaminawa	to sleep	SLEEP	o ʂ a	oʂa	314	- o ʂ a
646	Yawanawa	to sleep	SLEEP	u ʃ a	uʃa	314	- u ʃ a
#
65	Korubo	small	SMALL	a n i	animatsɨk	336	- a n i
4829	Amawaka	small	SMALL	p i ʃ t a	piʃta	266	p i ʃ t - a
4824	Chakobo	small	SMALL	p i s t i a	pistia	266	p i s t i a
4828	Katukina	small	SMALL	p i ʃ tʃ a	piʃtʃa	266	p i ʃ tʃ - a
4825	Kaxarari	small	SMALL	p i s t ɛ	pisˈtɛ	266	p i s t - ɛ
4830	Kaxinawa	small	SMALL	p i ʃ t a	-piʃta	266	p i ʃ t - a
4831	Marinawa	small	SMALL	ʃ t a	ɸákɨʃtá	266	- - ʃ t - a
4832	Mayoruna	small	SMALL	p i s ts ɨ	ˈpis.tsɨk	266	p i s ts ɨ -
4822	Proto-Panoan	small	SMALL	p i s t i a	pistia	266	p i s t i a
4827	Sharanawa	small	SMALL	ʂ t a	ɸakɨʂta	266	- - ʂ t - a
6148	Amawaka	small	SMALL	x k o	maxko	367	x - k o
6145	Chakobo	small	SMALL	ʂ k o	maʂko	367	ʂ - k o
6149	Kaxinawa	small	SMALL	ʂ u k u	ʂuku	367	ʂ u k u
6152	Korubo	small	SMALL	ʃ k o	maʃko	367	ʃ - k o
6150	Marinawa	small	SMALL	ʂ o k o	ʂoko	367	ʂ o k o
6143	Marubo	small	SMALL	ʂ k o	ɨpa-ʂko	367	ʂ - k o
6153	Matis	small	SMALL	ʂ k u	maʂku	367	ʂ - k u
6154	Mayoruna	small	SMALL	ʂ k u	maʂku	367	ʂ - k u
6147	Poyanawa	small	SMALL	h u k u	hukũba	367	h u k u
6139	Proto-Panoan	small	SMALL	ʂ o k o	ʂoko	367	ʂ o k o
6146	Sharanawa	small	SMALL	ʂ o k o	ʂoko	367	ʂ o k o
6141	ShipiboKonibo	small	SMALL	ʂ k o	maʂko	367	ʂ - k o
6151	Yawanawa	small	SMALL	ʂ u k u	ʂuku	367	ʂ u k u
#
5991	Amawaka	to smell	SMELL (PERCEIVE)	x ɨ t ɨ	xɨtɨ-_I	355	x ɨ t ɨ
5985	Chakobo	to smell	SMELL (PERCEIVE)	ʂ ɨ t a	ʂɨta-	355	ʂ ɨ t a
5981	Kakataibo	to smell	SMELL (PERCEIVE)	ʂ ɨ	ʂɨ-	355	ʂ ɨ - -
5983	Kapanawa	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨtɨ-	355	ʂ ɨ t ɨ
5989	Katukina	to smell	SMELL (PERCEIVE)	ʃ i t i	ʃiti-ai	355	ʃ i t i
5992	Kaxinawa	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨtɨ-	355	ʂ ɨ t ɨ
5993	Marinawa	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨ́́tɨ́́	355	ʂ ɨ t ɨ
5984	Marubo	to smell	SMELL (PERCEIVE)	ʃ ɨ t ɨ	ˈʃɨtɨa	355	ʃ ɨ t ɨ
5995	Matis	to smell	SMELL (PERCEIVE)	ʂ ɨ d	ʂɨdkin	355	ʂ ɨ d -
5996	Mayoruna	to smell	SMELL (PERCEIVE)	ʂ ɨ d	ʂɨd	355	ʂ ɨ d -
5990	Poyanawa	to smell	SMELL (PERCEIVE)	h ɨ t a	hɨta	355	h ɨ t a
5980	Proto-Panoan	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨtɨ-	355	ʂ ɨ t ɨ
5988	Shanenawa	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨtɨ	355	ʂ ɨ t ɨ
5986	Sharanawa	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨtɨi	355	ʂ ɨ t ɨ
5982	ShipiboKonibo	to smell	SMELL (PERCEIVE)	ʂ ɨ t ɨ	ʂɨtɨ-	355	ʂ ɨ t ɨ
5994	Yawanawa	to smell	SMELL (PERCEIVE)	ʃ ɨ t ɨ	ʃɨtɨ	355	ʃ ɨ t ɨ
#
5431	Amawaka	snake	SNAKE	r o n o	ronó_I	309	r o n o
5421	Chakobo	snake	SNAKE	r o n o	rono	309	r o n o
5425	Chaninawa	snake	SNAKE	r o d o	rodo	309	r o d o
5417	Kakataibo	snake	SNAKE	r o n o	rono	309	r o n o
5419	Kapanawa	snake	SNAKE	r o n o	rono	309	r o n o
5429	Katukina	snake	SNAKE	ɾ u n u	ɾunu	309	ɾ u n u
5422	Kaxarari	snake	SNAKE	tʃ u l u	tʃuˈlu	309	tʃ u l u
5432	Kaxinawa	snake	SNAKE	d u n u	dunu	309	d u n u
5433	Marinawa	snake	SNAKE	r o n o	rono	309	r o n o
5420	Marubo	snake	SNAKE	r u n u	runu	309	r u n u
5435	Matis	snake	SNAKE	d u n u	dunu	309	d u n u
5436	Mayoruna	snake	SNAKE	d u n u	du.ˈnu	309	d u n u
5430	Poyanawa	snake	SNAKE	ɾ u ~.d u	ɾũdu	309	ɾ u ~.d u
5416	Proto-Panoan	snake	SNAKE	ɽ o r o	ɽoro	309	ɽ o r o
5428	Shanenawa	snake	SNAKE	ɾ u n u	ɾunu	309	ɾ u n u
5426	Sharanawa	snake	SNAKE	r o n o	rono	309	r o n o
5418	ShipiboKonibo	snake	SNAKE	r o n o	rono	309	r o n o
5423	Yaminawa	snake	SNAKE	r o n o	rono	309	r o n o
5434	Yawanawa	snake	SNAKE	ɾ u n u	ɾunu	309	ɾ u n u
#
7186	Amawaka	sorcerer	SORCERER	j o w ɨ	yowɨɨ	454	j o w ɨ - -
7183	Chakobo	sorcerer	SORCERER	j o β ɨ	ˈyoβɨ	454	j o β ɨ - -
7181	Kapanawa	sorcerer	SORCERER	j o β ɨ	yoβɨ́́	454	j o β ɨ - -
7187	Marinawa	sorcerer	SORCERER	j o ɸ ɨ	yóɸɨ	454	j o ɸ ɨ - -
7179	Proto-Panoan	sorcerer	SORCERER	j o β ɨ k a	yoβɨ[ka]	454	j o β ɨ k a
7180	ShipiboKonibo	sorcerer	SORCERER	j o β ɨ	yoβɨ́́	454	j o β ɨ - -
#
1368	Amawaka	soup, broth	SOUP	w ɨ t ɨ ~	wɨtɨ̃	501	w ɨ t ɨ ~
1365	Chakobo	soup, broth	SOUP	β ɨ t ɨ m	βɨtɨ́mɨ	501	β ɨ t ɨ m
1362	Kakataibo	soup, broth	SOUP	β ɨ t ɨ ~	βɨtɨ̃	501	β ɨ t ɨ ~
1364	Kapanawa	soup, broth	SOUP	β ɨ t ɨ n	βɨtɨn	501	β ɨ t ɨ n
1369	Kaxinawa	soup, broth	SOUP	b ɨ t ɨ ~	bɨtɨ̃	501	b ɨ t ɨ ~
1371	Korubo	soup, broth	SOUP	β ɨ t ɨ n	βɨtɨn	501	β ɨ t ɨ n
1370	Marinawa	soup, broth	SOUP	ɸ ɨ t ɨ ~	ɸɨ́tɨ̃	501	ɸ ɨ t ɨ ~
1372	Matis	soup, broth	SOUP	b ɨ t ɨ n	bɨtɨn	501	b ɨ t ɨ n
1361	Proto-Panoan	soup, broth	SOUP	β ɨ t ɨ m	βɨtɨm	501	β ɨ t ɨ m
1366	Sharanawa	soup, broth	SOUP	ɸ ɨ t ɨ n	ɸɨtɨn	501	ɸ ɨ t ɨ n
1363	ShipiboKonibo	soup, broth	SOUP	β ɨ t ɨ ~	βɨtɨ̃	501	β ɨ t ɨ ~
#
6790	Amawaka	spider web	SPIDER WEB	w a s n o ~	wasnõ	420	w a s n o ~
6789	Chakobo	spider web	SPIDER WEB	β a s n o n	βasnona	420	β a s n o n
6785	Proto-Panoan	spider web	SPIDER WEB	w a s rⁿ o rⁿ	was[n]o[n]	420	w a s rⁿ o rⁿ
6787	ShipiboKonibo	spider web	SPIDER WEB	w a s n o ~	wasnṍ	420	w a s n o ~
#
6516	Amawaka	sprout	SPROUT (SHOOT)	t ɨ x k a ~	tɨxkã	397	t ɨ x k a ~
6511	Chakobo	sprout	SPROUT (SHOOT)	t ɨ ʂ k a	tɨʂˈka	397	t ɨ ʂ k a -
6508	Kakataibo	sprout	SPROUT (SHOOT)	t ɨ ʂ k a ~	tɨʂkã́	397	t ɨ ʂ k a ~
6510	Kapanawa	sprout	SPROUT (SHOOT)	t ɨ ʂ k a n	tɨʂkán	397	t ɨ ʂ k a n
6517	Kaxinawa	sprout	SPROUT (SHOOT)	t i ʂ k a ~	tiʂkã	397	t i ʂ k a ~
6518	Marinawa	sprout	SPROUT (SHOOT)	t ɨ ʂ k a ~	tɨ́́ʂkã	397	t ɨ ʂ k a ~
6507	Proto-Panoan	sprout	SPROUT (SHOOT)	t ɨ ʂ k a rⁿ	tɨʂka[n]	397	t ɨ ʂ k a rⁿ
6515	Shanenawa	sprout	SPROUT (SHOOT)	t u ʂ k a	tuʂka	397	t u ʂ k a -
6513	Sharanawa	sprout	SPROUT (SHOOT)	t ɨ ʂ k a	tɨʂka	397	t ɨ ʂ k a -
6509	ShipiboKonibo	sprout	SPROUT (SHOOT)	t ɨ ʂ k a	tɨʂká	397	t ɨ ʂ k a -
#
2522	Amawaka	squirrel	SQUIRREL	k a p a	kapá_I	78	k a p a
2517	Chakobo	squirrel	SQUIRREL	k a p a	kapa	78	k a p a
