# Wordlist

# DATA
ID	DOCULECT	CONCEPT_NAME	CONCEPT	TOKENS	FORM	COGID	ALIGNMENT
740	Arasa	*río arriba	None	b e a kʷ a	beákua	96	b e a kʷ a
738	EseEjja	*río arriba	None	b e a kʷ a	beakwa	96	b e a kʷ a
739	Huarayo	*río arriba	None	b e a kʷ a	beakwa	96	b e a kʷ a
736	ProtoTakana	*río arriba	None	b e a kʷ a	beakwa	96	b e a kʷ a
737	Tacana	*río arriba	None	b i a kʷ a	biakwa-wa	96	b i a kʷ a
741	Tiatinahua	*río arriba	None	b i a kʷ a	biäkwa	96	b i a kʷ a
744	EseEjja	*buitre negro	None	b e ʔ o	beʔo	98	b e ʔ o
745	Huarayo	*buitre negro	None	b e o	beó	98	b e - o
742	ProtoTakana	*buitre negro	None	b e d u	bedu	98	b e d u
743	Reyesano	*buitre negro	None	b e dz o	bendzo	98	b e dz o
769	Cavinena	*garrapata	None	b e kʷ i h i	bekwihi	101	b e kʷ i h i
772	Huarayo	*garrapata	None	b a t i ʃ i	batiši	101	b a t i ʃ i
767	ProtoTakana	*garrapata	None	b e kʷ i ʃ i	bekwiji	101	b e kʷ i ʃ i
768	Tacana	*garrapata	None	b e k i d i	bekidi	101	b e k i d i
775	EseEjja	*escarbar	None	b e h e	kea-behe	103	b e h e
773	ProtoTakana	*escarbar	None	b e r e	bere	103	b e r e
774	Tacana	*escarbar	None	b e r e	bere-	103	b e r e
799	Cavinena	*oso hormiguero,oso perezoso	None	b e i	bei	92	b e i
804	EseEjja	*oso hormiguero,oso perezoso	None	b e i	bewi-haha	92	b e i
807	Huarayo	*oso hormiguero,oso perezoso	None	b e i	bewí-haha	92	b e i
798	ProtoTakana	*oso hormiguero,oso perezoso	None	b e i	bei	92	b e i
802	Reyesano	*oso hormiguero,oso perezoso	None	m.b e i	mbei	92	m.b e i
801	Tacana	*oso hormiguero,oso perezoso	None	b e i	beisawa	92	b e i
822	Cavinena	*palma real	None	b i i	bii	118	b i - i
820	ProtoTakana	*palma real	None	b i ʔ i	biʔi	118	b i ʔ i
821	Tacana	*palma real	None	b i	bi	118	b i - -
833	Cavinena	*cuquisa	None	b i h i h i	bihihi	108	b i h i h i
831	ProtoTakana	*cuquisa	None	b i ʃ i ʃ i	bijiji	108	b i ʃ i ʃ i
832	Tacana	*cuquisa	None	b i ɽ i d i	biřidi	108	b i ɽ i d i
857	Cavinena	*avispo,peto	None	b i r a	bira	112	b i r a
858	EseEjja	*avispo,peto	None	b i j a	biya	112	b i j a
860	Huarayo	*avispo,peto	None	b i a	bía	112	b i - a
855	ProtoTakana	*avispo,peto	None	b i r a	bira	112	b i r a
856	Tacana	*avispo,peto	None	b i a	bia	112	b i - a
879	Cavinena	*marimono	None	b i w a	biwa	116	b i w a
880	EseEjja	*marimono	None	b i j a	biya	116	b i j a
881	Huarayo	*marimono	None	b i a	bía	116	b i - a
876	ProtoTakana	*marimono	None	b i w a	biwa	116	b i w a
878	Reyesano	*marimono	None	b i w a	biwa	116	b i w a
877	Tacana	*marimono	None	b i w a	biwa	116	b i w a
954	Cavinena	*melero	None	b o k a	boka	125	b o k a
952	ProtoTakana	*melero	None	b u k a	buka	125	b u k a
953	Tacana	*melero	None	b u h a	buha	125	b u h a
957	Cavinena	*tucandera	None	b o n a	bona	126	b o n a
955	ProtoTakana	*tucandera	None	b u n a	buna	126	b u n a
956	Tacana	*tucandera	None	b u n a	buna	126	b u n a
973	Cavinena	*risueño	None	b u r i	buri-buri	131	b u r i
968	ProtoTakana	*risueño	None	b u ɽ i	buři	131	b u ɽ i
969	Tacana	*risueño	None	b u r i	buri-da	131	b u r i
986	Cavinena	*pus,materia	None	b u h u	buhu-cu	129	b u h u
987	Huarayo	*pus,materia	None	b o h o	boho	129	b o h o
982	ProtoTakana	*pus,materia	None	b u s u	busu	129	b u s u
983	Tacana	*pus,materia	None	b u s u	busu	129	b u s u
1003	Cavinena	*floración	None	ts a	ka-ca-ti-	133	ts a
1002	Maropa	*floración	None	tʂ a	etra	133	tʂ a
994	ProtoTakana	*floración	None	ʈʂ a	c̣a-	133	ʈʂ a
995	Tacana	*floración	None	ʈʂ a	e-ca	133	ʈʂ a
1042	EseEjja	*necesito	None	s a ʔ a	saʔaxa-nahe	140	s a ʔ a
1036	ProtoTakana	*necesito	None	ʈʂ a ʔ a	c̣aʔa	140	ʈʂ a ʔ a
1037	Tacana	*necesito	None	ʈʂ a ʔ a	caʔa	140	ʈʂ a ʔ a
1067	Arasa	*punta de flecha hecha de tacuara raspada	None	s a t i	sāti	137	s a t i
1066	Cavinena	*punta de flecha hecha de tacuara raspada	None	ts a t i	cati	137	ts a t i
1064	ProtoTakana	*punta de flecha hecha de tacuara raspada	None	ʈʂ a t i	c̣ati	137	ʈʂ a t i
1065	Tacana	*punta de flecha hecha de tacuara raspada	None	ʈʂ a t i	cati	137	ʈʂ a t i
1114	Cavinena	*dual suffix	None	ts e	ya-ce	8	ts e
1108	ProtoTakana	*dual suffix	None	ʈʂ e	-c̣e	8	ʈʂ e
1109	Tacana	*dual suffix	None	ʈʂ e	me-ce-da	8	ʈʂ e
1139	EseEjja	*fuerte,agrio	None	s e s e	kea-sese	143	s e s e
1140	Huarayo	*fuerte,agrio	None	s e s e	kia-sese	143	s e s e
1138	Maropa	*fuerte,agrio	None	tʂ e tʂ e	tretremí	143	tʂ e tʂ e
1133	ProtoTakana	*fuerte,agrio	None	ʈʂ e ʈʂ e	c̣ec̣e	143	ʈʂ e ʈʂ e
1134	Tacana	*fuerte,agrio	None	ʈʂ e ʈʂ e	cece-na-	143	ʈʂ e ʈʂ e
1163	Cavinena	*puerta,afuera	None	ts e kʷ e	e-cekwe	145	ts e kʷ e
1164	EseEjja	*puerta,afuera	None	s e kʷ e	e-sekwe	145	s e kʷ e
1167	Huarayo	*puerta,afuera	None	s e kʷ e	e-sekwe-tahi	145	s e kʷ e
1154	ProtoTakana	*puerta,afuera	None	ʈʂ e kʷ e	c̣ekwe	145	ʈʂ e kʷ e
1155	Tacana	*puerta,afuera	None	ʈʂ e k e	e-ceke	145	ʈʂ e k e
1204	Cavinena	*atorar	None	tʃ i	či-ki-	150	tʃ i
1206	EseEjja	*atorar	None	s i	sii-xa-	150	s i
1203	ProtoTakana	*atorar	None	ʈʂ i	c̣i-	150	ʈʂ i
1215	Cavinena	*día,fiesta	None	tʃ i n e	čine_aridake	151	tʃ i n e
1224	Chama	*día,fiesta	None	s i n e	sinékwa	151	s i n e
1219	EseEjja	*día,fiesta	None	s i n e	sine-kwa	151	s i n e
1213	Guariza	*día,fiesta	None	tʃ i n e	chinezu	151	tʃ i n e
1222	Huarayo	*día,fiesta	None	s i n e	sine-nahi	151	s i n e
1211	Maropa	*día,fiesta	None	tʂ i n e	tríne	151	tʂ i n e
1208	ProtoTakana	*día,fiesta	None	ʈʂ i n e	c̣ine	151	ʈʂ i n e
1214	Sapibokona	*día,fiesta	None	tʃ i n e	chine	151	tʃ i n e
1209	Tacana	*día,fiesta	None	ʈʂ i n e	cine	151	ʈʂ i n e
1251	Cavinena	*marihuí	None	tʃ o o	čoo	155	tʃ o o
1249	ProtoTakana	*marihuí	None	ʈʂ i u	c̣iu	155	ʈʂ i u
1250	Tacana	*marihuí	None	ʈʂ i u	ciu	155	ʈʂ i u
1256	Cavinena	*excusar	None	tʃ i β e	čive	156	tʃ i β e
1253	ProtoTakana	*excusar	None	ʈʂ i w e	c̣iwe	156	ʈʂ i w e
1254	Tacana	*excusar	None	ʈʂ i β e	e-ciwe	156	ʈʂ i β e
1281	Huarayo	*boro,gusano	None	s o	so-so	158	s o
1315	Cavinena	*cuando,harto	None	ts u n u	cunu-tati	163	ts u n u
1309	ProtoTakana	*cuando,harto	None	ʈʂ u n u	c̣unu-	163	ʈʂ u n u
1310	Tacana	*cuando,harto	None	ʈʂ u n u	cunu-da	163	ʈʂ u n u
1334	Cavinena	*aro	None	ts o r e	e-core	165	ts o r e
1332	ProtoTakana	*aro	None	ʈʂ u r e	c̣ure-	165	ʈʂ u r e
1333	Tacana	*aro	None	ʈʂ u e	e-cue	165	ʈʂ u - e
1360	Cavinena	*adjectivizing suffix	None	d a	-da	169	d a
1357	ProtoTakana	*adjectivizing suffix	None	d a	da	169	d a
1358	Tacana	*adjectivizing suffix	None	d a	-da	169	d a
1381	Cavinena	*tábano	None	d a k a n a b o	dakanabo	172	d a k a n a b o
1379	ProtoTakana	*tábano	None	d a k a n a b u	dakanabu	172	d a k a n a b u
1380	Tacana	*tábano	None	d a n a b u	danabu	172	d a - - n a b u
1399	Cavinena	*tortuga,peta	None	d a t i	dati	174	d a t i
1400	EseEjja	*tortuga,peta	None	d a k i	daki-ai	174	d a k i
1402	Huarayo	*tortuga,peta	None	d a k i	daki-ai	174	d a k i
1398	Maropa	*tortuga,peta	None	ɽ a t i	dráti	174	ɽ a t i
1391	ProtoTakana	*tortuga,peta	None	d a t i	dati	174	d a t i
1397	Reyesano	*tortuga,peta	None	ⁿz a t i	ndzati	174	ⁿz a t i
1392	Tacana	*tortuga,peta	None	d a t i	dati	174	d a t i
1436	Cavinena	*mono nocturno	None	d i	dide	178	d i
1437	EseEjja	*mono nocturno	None	d i	dixidixi	178	d i
1434	ProtoTakana	*mono nocturno	None	d i	di...	178	d i
1435	Tacana	*mono nocturno	None	d i	didia	178	d i
1504	EseEjja	*entrar,centro	None	d o b i	dobi-	182	d o b i
1499	ProtoTakana	*entrar,centro	None	d u b i	dubi	182	d u b i
1500	Tacana	*entrar,centro	None	d u b i	e-dubi-ři	182	d u b i
1548	Araona	*brujo,dios	None	d u tʂ i	edutzi	183	d u tʂ i
1549	Cavinena	*brujo,dios	None	d u tʃ i	e-duči	183	d u tʃ i
1550	EseEjja	*brujo,dios	None	d o s i	e-dosi-kia	183	d o s i
1545	ProtoTakana	*brujo,dios	None	d u ʈʂ i	duc̣i	183	d u ʈʂ i
1547	Sapibokona	*brujo,dios	None	r u tʃ i	eruchi	183	r u tʃ i
1546	Tacana	*brujo,dios	None	d u ʈʂ i	e-duci	183	d u ʈʂ i
1554	Cavinena	*moler,tocar	None	d o d o	dodo-	184	d o d o
1551	ProtoTakana	*moler,tocar	None	d u d u	dudu-	184	d u d u
1552	Tacana	*moler,tocar	None	d u d u	dudu-	184	d u d u
1592	Cavinena	*mono manechi	None	d o ʔ o	doʔo-waha	190	d o ʔ o
1593	EseEjja	*mono manechi	None	d o	dó	190	d o - -
1594	Huarayo	*mono manechi	None	d o	do	190	d o - -
1586	ProtoTakana	*mono manechi	None	d u ʔ u	duʔu	190	d u ʔ u
1589	Reyesano	*mono manechi	None	ⁿz o	ndzo	190	ⁿz o - -
1587	Tacana	*mono manechi	None	d u	du	190	d u - -
1598	Cavinena	*absolutive prefix	None	e	e-	191	e
1599	EseEjja	*absolutive prefix	None	e	e-	191	e
1596	ProtoTakana	*absolutive prefix	None	e	e-	191	e
1597	Tacana	*absolutive prefix	None	e	e-	191	e
1637	Cavinena	*raya	None	i b a b i	ibabi	195	i b a b i
1638	EseEjja	*raya	None	i b a b i	ibabi	195	i b a b i
1639	Huarayo	*raya	None	i b a b i	ibabi	195	i b a b i
1635	ProtoTakana	*raya	None	i b a b i	ibabi	195	i b a b i
1636	Tacana	*raya	None	i b a b i	ibabi	195	i b a b i
1687	Cavinena	*cariño	None	i h a m i	ihamia	199	i h a m i
1684	ProtoTakana	*cariño	None	i ʃ a m i	ijami-	199	i ʃ a m i
1685	Tacana	*cariño	None	i ɽ a m i	iřami-	199	i ɽ a m i
1693	Cavinena	*diablo,zorro	None	i h a w a	ihawa	200	i h a w a
1699	EseEjja	*diablo,zorro	None	e ʃ a w a	ešawa	200	e ʃ a w a
1690	ProtoTakana	*diablo,zorro	None	i ʃ a w a	ijawa	200	i ʃ a w a
1692	Sapibokona	*diablo,zorro	None	i s a b a	isaba	200	i s a b a
1691	Tacana	*diablo,zorro	None	i ʃ a w a	išawa	200	i ʃ a w a
1784	Cavinena	*hoja,pelo,pluma	None	i n a	ina	207	i n a
1788	EseEjja	*hoja,pelo,pluma	None	i ɲ a	iña-noe-	207	i ɲ a
1791	Huarayo	*hoja,pelo,pluma	None	i ɲ a	iña	207	i ɲ a
1783	Maropa	*hoja,pelo,pluma	None	e n u	enuqua	207	e n u
1777	ProtoTakana	*hoja,pelo,pluma	None	i n a	ina	207	i n a
1778	Tacana	*hoja,pelo,pluma	None	i n a	e-ina	207	i n a
1817	Cavinena	*japutamu	None	i ɲ a kʷ a	iñakwa	206	i ɲ a kʷ a
1815	ProtoTakana	*japutamu	None	i n a kʷ a	inakwa	206	i n a kʷ a
1816	Tacana	*japutamu	None	i n a kʷ a	inakwa	206	i n a kʷ a
1824	Cavinena	*urupé (cedazo)	None	i r a r e	irare	216	i r a r e
1822	ProtoTakana	*urupé (cedazo)	None	i ɽ a r e	iřare	216	i ɽ a r e
1823	Tacana	*urupé (cedazo)	None	i r e	pa-ire	216	i - - r e
1872	Cavinena	*nuevo,ahora	None	i j a kʷ a	iyakwa-ke	214	i j a kʷ a
1875	EseEjja	*nuevo,ahora	None	e j a kʷ a	eyakwa	214	e j a kʷ a
1876	Huarayo	*nuevo,ahora	None	e j a kʷ a	eyakwanei	214	e j a kʷ a
1866	ProtoTakana	*nuevo,ahora	None	i j a kʷ a	iyakwa	214	i j a kʷ a
1867	Tacana	*nuevo,ahora	None	i tʃ a kʷ a	e-ičakwa	214	i tʃ a kʷ a
1911	Cavinena	*bofe	None	h a	e-ha-sa	219	h a
1909	ProtoTakana	*bofe	None	ʃ a	ja-	219	ʃ a
1910	Tacana	*bofe	None	ɽ a	e-řa-ta	219	ɽ a
1933	EseEjja	*tareche	None	ʃ e ʃ e	šeše	227	ʃ e ʃ e
1931	ProtoTakana	*tareche	None	ʃ e ʃ e	jeje	227	ʃ e ʃ e
1932	Tacana	*tareche	None	ɽ e ɽ e	řeře	227	ɽ e ɽ e
1935	Cavinena	*derivative suffix with reference to body parts	None	k a	-ka	9	k a
1936	EseEjja	*derivative suffix with reference to body parts	None	x a	-xa	9	x a
1934	Tacana	*derivative suffix with reference to body parts	None	h a	-ha	9	h a
1975	Cavinena	*chaquillo (árbol)	None	k a m a	kama	232	k a m a
1973	ProtoTakana	*chaquillo (árbol)	None	k a m a	kama	232	k a m a
1974	Tacana	*chaquillo (árbol)	None	h a m a	hama	232	h a m a
1983	Cavinena	*zumaqui (árbol)	None	k a p e	kape-kwi	237	k a p e
1981	ProtoTakana	*zumaqui (árbol)	None	k a p e	kape	237	k a p e
1982	Tacana	*zumaqui (árbol)	None	h a p e	hape	237	h a p e
1987	Cavinena	*costillo de casa	None	k a ts a	kaca-	229	k a ts a
1989	EseEjja	*costillo de casa	None	x a s a	e-xasa	229	x a s a
1993	Huarayo	*costillo de casa	None	h a s a	e-hasa	229	h a s a
1984	ProtoTakana	*costillo de casa	None	k a ʈʂ a	kac̣a	229	k a ʈʂ a
1985	Tacana	*costillo de casa	None	h a ʈʂ a	e-haca	229	h a ʈʂ a
1995	Cavinena	*roll up	None	k a k a	kaka-	231	k a k a
1997	EseEjja	*roll up	None	x a x a	xaxa-yo-	231	x a x a
1994	ProtoTakana	*roll up	None	k a k a	kaka-	231	k a k a
2041	Cavinena	*paraba	None	k a r a	kara	238	k a r a
2045	Chama	*paraba	None	x a	xá	238	x a - -
2043	EseEjja	*paraba	None	x a	xa	238	x a - -
2039	ProtoTakana	*paraba	None	k a r a	kara	238	k a r a
2040	Tacana	*paraba	None	h a	ha	238	h a - -
2048	Cavinena	*agent nominalizer suffix	None	k e	-ke	10	k e
2046	ProtoTakana	*agent nominalizer suffix	None	k e	-ke	10	k e
2047	Tacana	*agent nominalizer suffix	None	h e	-he	10	h e
2061	EseEjja	*hoy día,ahora	None	x e a	xeya-wa	240	x e a
2060	Guariza	*hoy día,ahora	None	g e a	geabe	240	g e a
2063	Huarayo	*hoy día,ahora	None	h e a	heya	240	h e a
2059	Maropa	*hoy día,ahora	None	x e a	xeáve	240	x e a
2055	ProtoTakana	*hoy día,ahora	None	k e a	kea-	240	k e a
2056	Tacana	*hoy día,ahora	None	h i a	hia-we	240	h i a
2078	Cavinena	*sacar,comprar	None	k e m i	kemi-	242	k e m i
2086	EseEjja	*zapayo,joco	None	x e m i	xemi	242	x e m i
2084	Maropa	*zapayo,joco	None	x e m i	xemi	242	x e m i
2072	ProtoTakana	*sacar,comprar	None	k e m i	kemi	242	k e m i
2083	Reyesano	*zapayo,joco	None	h e m i	hemi	242	h e m i
2073	Tacana	*sacar,comprar	None	h e m i	hemi-	242	h e m i
2089	Cavinena	*haz	None	k e r e	kere	243	k e r e
2087	ProtoTakana	*haz	None	k e r e	kere	243	k e r e
2088	Tacana	*haz	None	h e	e-he	243	h e - -
2104	Cavinena	*past participle	None	k i	-ki	11	k i
2105	EseEjja	*past participle	None	x i	-xi	11	x i
2102	ProtoTakana	*past participle	None	k i	-ki	11	k i
2103	Tacana	*past participle	None	i	-i	11	- i
2112	Cavinena	*pachiuba (palmera)	None	k i r i	kiri	246	k i r i
2110	ProtoTakana	*pachiuba (palmera)	None	k i r i	kiri	246	k i r i
2111	Tacana	*pachiuba (palmera)	None	h i	hi	246	h i - -
2122	Cavinena	*campanillo (wild turkey)	None	k o ts o	koco	248	k o ts o
2120	ProtoTakana	*campanillo (wild turkey)	None	k u ʈʂ u	kucu	248	k u ʈʂ u
2121	Reyesano	*campanillo (wild turkey)	None	h o ts o	hoco	248	h o ts o
2130	Cavinena	*bejuco	None	k o n o	kono	250	k o n o
2136	EseEjja	*bejuco	None	x o n o	xono	250	x o n o
2127	ProtoTakana	*bejuco	None	k u n u	kunu	250	k u n u
2128	Tacana	*bejuco	None	h u n u	hunu	250	h u n u
2147	Cavinena	*tigrecillo	None	k o r i	ho-kori	252	k o r i
2148	EseEjja	*tigrecillo	None	x o w i	xowi	252	x o w i
2146	Mabenaro	*tigrecillo	None	h u l i	huli	252	h u l i
2144	ProtoTakana	*tigrecillo	None	k u ɽ i	kuři	252	k u ɽ i
2145	Tacana	*tigrecillo	None	h u r i	huri	252	h u r i
2156	Cavinena	*canoso	None	k o r o	koro-	253	k o r o
2149	ProtoTakana	*canoso	None	k u ɽ u	kuřu	253	k u ɽ u
2150	Tacana	*canoso	None	h u r u	e-huru	253	h u r u
2273	Cavinena	*plural suffix, noun and pronoun	None	kʷ a n a	-kwana	12	kʷ a n a
2274	EseEjja	*plural suffix, noun and pronoun	None	kʷ a n a	-kwana	12	kʷ a n a
2271	ProtoTakana	*plural suffix, noun and pronoun	None	kʷ a n a	-kwana	12	kʷ a n a
2272	Tacana	*plural suffix, noun and pronoun	None	kʷ a n a	-kwana	12	kʷ a n a
2277	Cavinena	*jefe,juez	None	kʷ a r i	e-kwari	258	kʷ a r i
2275	ProtoTakana	*jefe,juez	None	kʷ a r i	kwari	258	kʷ a r i
2276	Tacana	*jefe,juez	None	kʷ a i	e-kwai	258	kʷ a - i
2301	Cavinena	*asomar	None	kʷ a h i	kwahi	263	kʷ a h i
2299	ProtoTakana	*asomar	None	kʷ a z i	kwazi	263	kʷ a z i
2300	Tacana	*asomar	None	kʷ a ð i	kwadhi-ba-	263	kʷ a ð i
2315	Cavinena	*imperative suffix	None	kʷ e	-kwe	13	kʷ e
2316	EseEjja	*imperative suffix	None	kʷ e	-kwe	13	kʷ e
2314	Guariza	*imperative suffix	None	h e	-he	13	h e
2312	ProtoTakana	*imperative suffix	None	kʷ e	-kwe	13	kʷ e
2313	Tacana	*imperative suffix	None	k e	-ke	13	k e
2319	Cavinena	*possessive affix	None	kʷ e	-kwe	14	kʷ e
2320	EseEjja	*possessive affix	None	kʷ e	-kwe	14	kʷ e
2317	ProtoTakana	*possessive affix	None	kʷ e	-kwe-	14	kʷ e
2321	Reyesano	*possessive affix	None	k i	ki-	14	k i
2318	Tacana	*possessive affix	None	k e	-ke	14	k e
2360	Cavinena	*tumbar	None	kʷ e r e	kwere-	271	kʷ e r e
2361	EseEjja	*tumbar	None	kʷ e a	kweá-	271	kʷ e - a
2358	ProtoTakana	*tumbar	None	kʷ e r e	kwere	271	kʷ e r e
2359	Tacana	*tumbar	None	k e	ke-	271	k e - -
2367	Cavinena	*pintado	None	kʷ e r e	kwere-kwere	276	kʷ e r e
2365	ProtoTakana	*pintado	None	kʷ e ɽ e	kweře	276	kʷ e ɽ e
2366	Tacana	*pintado	None	k e r e	kere-kere	276	k e r e
2374	Tacana	*quiabó	None	k e s i	kesi-da	275	k e s i
2397	Huarayo	*cuidar	None	kʷ i	kwi-	277	kʷ i
2462	Cavinena	*negative/privative suffix	None	m a	-ma	15	m a
2463	EseEjja	*negative/privative suffix	None	m a	-ma	15	m a
2460	ProtoTakana	*negative/privative suffix	None	m a	-ma	15	m a
2461	Tacana	*negative/privative suffix	None	m a	-ma	15	m a
2477	Cavinena	*jochi colorado	None	m a d a	mada	282	m a d a
2475	ProtoTakana	*jochi colorado	None	m a d a	mada	282	m a d a
2476	Tacana	*jochi colorado	None	m a d a	mada	282	m a d a
2480	Cavinena	*martin pescador (ave)	None	m a d a k a p a	madakapa	283	m a d a k a p a
2478	ProtoTakana	*martin pescador (ave)	None	m a d a k a p a	madakapa	283	m a d a k a p a
2479	Tacana	*martin pescador (ave)	None	m a d a p a	madapa	283	m a d a - - p a
2492	Cavinena	*bibosi (árbol)	None	m a k a	maka	285	m a k a
2490	ProtoTakana	*bibosi (árbol)	None	m a k a	maka	285	m a k a
2491	Tacana	*bibosi (árbol)	None	m a h a	maha	285	m a h a
2499	Cavinena	*guerra,enemigo	None	m a k e i	makei-kwana	286	m a k e i
2496	ProtoTakana	*guerra,enemigo	None	m a k a i	makai	286	m a k a i
2497	Tacana	*guerra,enemigo	None	m a h a i	mahai	286	m a h a i
2510	Cavinena	*orilla,banda	None	m a k a r e	yo-eke-makare	287	m a k a r e
2504	ProtoTakana	*orilla,banda	None	m a k a r e	makare	287	m a k a r e
2505	Tacana	*orilla,banda	None	m a h e	e-mahe	287	m a - - h e
2514	Cavinena	*palometa (pez)	None	m a k e	make	288	m a k e
2511	ProtoTakana	*palometa (pez)	None	m a k e	make	288	m a k e
2513	Reyesano	*palometa (pez)	None	m a h e	mahe	288	m a h e
2512	Tacana	*palometa (pez)	None	m a h e	mahe	288	m a h e
2517	Araona	*saya,majo	None	m a j o	majo	289	m a j o
2518	Cavinena	*saya,majo	None	m a k o	mako	289	m a k o
2515	ProtoTakana	*saya,majo	None	m a k u	maku	289	m a k u
2516	Tacana	*saya,majo	None	m a h u	mahu	289	m a h u
2522	Cavinena	*majillo (palmera)	None	m a k o r i	makori	290	m a k o r i
2520	ProtoTakana	*majillo (palmera)	None	m a k u r i	makuri	290	m a k u r i
2521	Tacana	*majillo (palmera)	None	m a k u r i	makuri	290	m a k u r i
2531	Cavinena	*árbol de siringa	None	m a n i	mani	293	m a n i
2529	ProtoTakana	*árbol de siringa	None	m a n i	mani	293	m a n i
2530	Tacana	*árbol de siringa	None	m a n i	mani	293	m a n i
2557	Cavinena	*llevar,cargar,abrazar	None	m a p a	mapa-	295	m a p a
2559	EseEjja	*llevar,cargar,abrazar	None	m a p a	mapa-	295	m a p a
2560	Huarayo	*llevar,cargar,abrazar	None	m a p a	mapa-	295	m a p a
2555	ProtoTakana	*llevar,cargar,abrazar	None	m a p a	mapa-	295	m a p a
2556	Tacana	*llevar,cargar,abrazar	None	m a p a	y-anana_mapa-i	295	m a p a
2579	Cavinena	*bruja,hechicero	None	m a r u	marua	298	m a r u
2572	ProtoTakana	*bruja,hechicero	None	m a r u	maru	298	m a r u
2573	Tacana	*bruja,hechicero	None	m a u	mau	298	m a - u
2583	Arasa	*caitu (hilo hecho en casa)	None	m a h i	mahi	299	m a h i
2581	Cavinena	*caitu (hilo hecho en casa)	None	m a s i	masi	299	m a s i
2582	EseEjja	*caitu (hilo hecho en casa)	None	m a h i	mahii	299	m a h i
2580	ProtoTakana	*caitu (hilo hecho en casa)	None	m a s i	masi	299	m a s i
2600	Cavinena	*lagarto,caiman	None	m a t o h a	matoha	301	m a t o h a
2598	ProtoTakana	*lagarto,caiman	None	m a t u s a	matusa	301	m a t u s a
2599	Tacana	*lagarto,caiman	None	m a t u s a	matusa	301	m a t u s a
2610	Araona	*mucho,malo,difícil	None	m a s a	masadave	302	m a s a
2613	Arasa	*mucho,malo,difícil	None	m a s a	mastara	302	m a s a
2611	Cavinena	*mucho,malo,difícil	None	m a s a	masa-da	302	m a s a
2609	Maropa	*mucho,malo,difícil	None	m a s a	emasá	302	m a s a
2602	ProtoTakana	*mucho,malo,difícil	None	m a z a	maza	302	m a z a
2603	Tacana	*mucho,malo,difícil	None	m a ð a	madha-da	302	m a ð a
2619	Arasa	*greda,barro colorado,piedra	None	m e	méisaso	303	m e
2615	Cavinena	*greda,barro colorado,piedra	None	m e	me-i	303	m e
2617	EseEjja	*greda,barro colorado,piedra	None	m e	me-i	303	m e
2614	ProtoTakana	*greda,barro colorado,piedra	None	m e	me-	303	m e
2632	Araona	*tierra,arena	None	m e ɽ i	mezi	306	m e ɽ i
2639	Arasa	*tierra,arena	None	m e ʃ i	méši	306	m e ʃ i
2633	Cavinena	*tierra,arena	None	m e h i	mehi-hi	306	m e h i
2635	EseEjja	*tierra,arena	None	m e ʃ i	meši	306	m e ʃ i
2627	ProtoTakana	*tierra,arena	None	m e ʃ i	meji	306	m e ʃ i
2631	Reyesano	*tierra,arena	None	m e ʃ i	mešiši	306	m e ʃ i
2628	Tacana	*tierra,arena	None	m e ɽ i	meři	306	m e ɽ i
2700	Maropa	*adjective suffix	None	m e	-me	16	m e
2697	ProtoTakana	*adjective suffix	None	m e	-me	16	m e
2699	Reyesano	*adjective suffix	None	m e	-me	16	m e
2701	Sapibokona	*adjective suffix	None	m e	-me	16	m e
2698	Tacana	*adjective suffix	None	m e	-me	16	m e
2720	EseEjja	*vaciar	None	m e x e	e-mexé	307	m e x e
2712	ProtoTakana	*vaciar	None	m e k i	meki	307	m e k i
2713	Tacana	*vaciar	None	m e h i	mehi-ve-	307	m e h i
2729	Cavinena	*causative suffix	None	m e r e	-mere	17	m e r e
2727	ProtoTakana	*causative suffix	None	m e r e	-mere	17	m e r e
2728	Tacana	*causative suffix	None	m e	-me	17	m e - -
2748	Arasa	*mañana,ayer	None	m e t e	eméte	310	m e t e
2738	Cavinena	*mañana,ayer	None	m e t a	meta	310	m e t a
2742	EseEjja	*mañana,ayer	None	m e k a	meka-waxe	310	m e k a
2735	Maropa	*mañana,ayer	None	m i t a	maita	310	m i t a
2730	ProtoTakana	*mañana,ayer	None	m e t a	meta	310	m e t a
2737	Sapibokona	*mañana,ayer	None	m e t a	maetahe	310	m e t a
2731	Tacana	*mañana,ayer	None	m e t a	mueta	310	m e t a
2751	Cavinena	*celar	None	m e β e	mewe-	311	m e β e
2749	ProtoTakana	*celar	None	m e w i	mewI	311	m e w i
2750	Tacana	*celar	None	m e β i	mevi-tua-	311	m e β i
2785	Cavinena	*palabra,hablar,cantar	None	m i m i	yosa-mimi	313	m i m i
2789	Chama	*palabra,hablar,cantar	None	m i m i	mímiani	313	m i m i
2786	EseEjja	*palabra,hablar,cantar	None	m i m i	mimi-	313	m i m i
2784	Maropa	*palabra,hablar,cantar	None	m i m i	mimi	313	m i m i
2779	ProtoTakana	*palabra,hablar,cantar	None	m i m i	mimi	313	m i m i
2780	Tacana	*palabra,hablar,cantar	None	m i m i	mimi	313	m i m i
2796	Cavinena	*pancho	None	m i s a	misa	315	m i s a
2793	ProtoTakana	*pancho	None	m i z a	miza	315	m i z a
2794	Tacana	*pancho	None	m i ð a	midha	315	m i ð a
2801	Cavinena	*arrancar,desplumar	None	m u ts u	mucu-mucu	317	m u ts u
